filename,flag
centered_2017170N08310_20171712.png,0
centered_2017170N08310_20171713.png,0
centered_2017170N08310_20171716.png,0
centered_2017170N08310_20171719.png,0
centered_2017171N24271_201717018.png,0
centered_2017171N24271_201717021.png,0
centered_2017171N24271_20171710.png,0
centered_2017171N24271_201717112.png,0
centered_2017171N24271_201717115.png,0
centered_2017171N24271_201717118.png,0
centered_2017171N24271_201717121.png,0
centered_2017171N24271_20171713.png,0
centered_2017171N24271_20171716.png,0
centered_2017171N24271_20171719.png,0
centered_2017171N24271_20171720.png,0
centered_2017171N24271_201717212.png,0
centered_2017171N24271_201717215.png,0
centered_2017171N24271_201717218.png,0
centered_2017171N24271_201717221.png,0
centered_2017171N24271_20171723.png,0
centered_2017171N24271_20171726.png,0
centered_2017171N24271_20171729.png,0
centered_2017171N24271_20171730.png,0
centered_2017171N24271_201717312.png,0
centered_2017171N24271_201717315.png,0
centered_2017171N24271_201717318.png,0
centered_2017171N24271_201717321.png,0
centered_2017171N24271_20171733.png,0
centered_2017171N24271_20171736.png,0
centered_2017171N24271_20171737.png,0
centered_2017171N24271_20171739.png,0
centered_2017171N24271_20171740.png,0
centered_2017171N24271_201717412.png,0
centered_2017171N24271_201717415.png,0
centered_2017171N24271_201717418.png,0
centered_2017171N24271_201717421.png,0
centered_2017171N24271_20171743.png,0
centered_2017171N24271_20171746.png,0
centered_2017171N24271_20171749.png,0
centered_2017171N24271_20171750.png,0
centered_2017171N24271_20171753.png,0
centered_2017171N24271_20171756.png,0
centered_2017175N13264_20171750.png,0
centered_2017175N13264_201717512.png,0
centered_2017175N13264_201717515.png,0
centered_2017175N13264_201717518.png,0
centered_2017175N13264_201717521.png,0
centered_2017175N13264_20171753.png,0
centered_2017175N13264_20171756.png,0
centered_2017175N13264_20171759.png,0
centered_2017175N13264_20171760.png,0
centered_2017175N13264_201717612.png,0
centered_2017175N13264_201717615.png,0
centered_2017175N13264_201717618.png,0
centered_2017175N13264_201717621.png,0
centered_2017175N13264_20171763.png,0
centered_2017175N13264_20171766.png,0
centered_2017175N13264_20171769.png,0
centered_2017175N13264_20171770.png,0
centered_2017175N13264_201717712.png,0
centered_2017175N13264_201717715.png,0
centered_2017175N13264_201717718.png,0
centered_2017175N13264_201717721.png,0
centered_2017175N13264_20171773.png,0
centered_2017175N13264_20171776.png,0
centered_2017175N13264_20171779.png,0
centered_2017175N13264_20171780.png,0
centered_2017175N13264_201717812.png,0
centered_2017175N13264_201717815.png,0
centered_2017175N13264_201717818.png,0
centered_2017175N13264_201717821.png,0
centered_2017175N13264_20171783.png,0
centered_2017175N13264_20171786.png,0
centered_2017175N13264_20171789.png,0
centered_2017175N13264_20171790.png,0
centered_2017175N13264_201717912.png,0
centered_2017175N13264_201717915.png,0
centered_2017175N13264_201717918.png,0
centered_2017175N13264_201717921.png,0
centered_2017175N13264_20171793.png,0
centered_2017175N13264_20171796.png,0
centered_2017175N13264_20171799.png,0
centered_2017175N13264_20171800.png,0
centered_2017175N13264_201718012.png,0
centered_2017175N13264_201718015.png,0
centered_2017175N13264_201718018.png,0
centered_2017175N13264_201718021.png,0
centered_2017175N13264_20171803.png,0
centered_2017175N13264_20171806.png,0
centered_2017175N13264_20171809.png,0
centered_2017175N13264_20171810.png,0
centered_2017175N13264_201718112.png,0
centered_2017175N13264_201718115.png,0
centered_2017175N13264_201718118.png,0
centered_2017175N13264_201718121.png,0
centered_2017175N13264_20171813.png,0
centered_2017175N13264_20171816.png,0
centered_2017175N13264_20171819.png,0
centered_2017175N13264_20171820.png,0
centered_2017187N12324_201718612.png,0
centered_2017187N12324_201718615.png,0
centered_2017187N12324_201718618.png,0
centered_2017187N12324_201718621.png,0
centered_2017187N12324_20171870.png,0
centered_2017187N12324_201718712.png,0
centered_2017187N12324_201718715.png,0
centered_2017187N12324_201718718.png,0
centered_2017187N12324_201718721.png,0
centered_2017187N12324_20171873.png,0
centered_2017187N12324_20171876.png,0
centered_2017187N12324_20171879.png,0
centered_2017187N12324_20171880.png,0
centered_2017187N12324_201718812.png,0
centered_2017187N12324_20171883.png,0
centered_2017187N12324_20171886.png,0
centered_2017187N12324_20171889.png,0
centered_2017189N11250_201718812.png,0
centered_2017189N11250_201718815.png,0
centered_2017189N11250_201718818.png,0
centered_2017189N11250_201718821.png,0
centered_2017189N11250_20171890.png,0
centered_2017189N11250_201718912.png,0
centered_2017189N11250_201718915.png,0
centered_2017189N11250_201718918.png,0
centered_2017189N11250_201718921.png,0
centered_2017189N11250_20171893.png,0
centered_2017189N11250_20171896.png,0
centered_2017189N11250_20171899.png,0
centered_2017189N11250_20171900.png,0
centered_2017189N11250_201719012.png,0
centered_2017189N11250_201719015.png,0
centered_2017189N11250_201719018.png,0
centered_2017189N11250_201719021.png,0
centered_2017189N11250_20171903.png,0
centered_2017189N11250_20171906.png,0
centered_2017189N11250_20171909.png,0
centered_2017189N11250_20171910.png,0
centered_2017189N11250_201719112.png,0
centered_2017189N11250_201719115.png,0
centered_2017189N11250_201719118.png,0
centered_2017189N11250_201719121.png,0
centered_2017189N11250_20171913.png,0
centered_2017189N11250_20171916.png,0
centered_2017189N11250_20171919.png,0
centered_2017189N11250_20171920.png,0
centered_2017189N11250_201719212.png,0
centered_2017189N11250_201719215.png,0
centered_2017189N11250_201719218.png,0
centered_2017189N11250_201719221.png,0
centered_2017189N11250_20171923.png,0
centered_2017189N11250_20171926.png,0
centered_2017189N11250_20171929.png,0
centered_2017189N11250_20171930.png,0
centered_2017189N11250_201719312.png,0
centered_2017189N11250_201719315.png,0
centered_2017189N11250_201719318.png,0
centered_2017189N11250_201719321.png,0
centered_2017189N11250_20171933.png,0
centered_2017189N11250_20171936.png,0
centered_2017189N11250_20171939.png,0
centered_2017189N11250_20171940.png,0
centered_2017189N11250_201719412.png,0
centered_2017189N11250_201719415.png,0
centered_2017189N11250_201719418.png,0
centered_2017189N11250_201719421.png,0
centered_2017189N11250_20171943.png,0
centered_2017189N11250_20171946.png,0
centered_2017189N11250_20171949.png,0
centered_2017189N11250_20171950.png,0
centered_2017189N11250_20171953.png,0
centered_2017189N11250_20171956.png,0
centered_2017193N12252_201719218.png,0
centered_2017193N12252_201719221.png,0
centered_2017193N12252_20171930.png,0
centered_2017193N12252_201719312.png,0
centered_2017193N12252_201719315.png,0
centered_2017193N12252_201719318.png,0
centered_2017193N12252_201719321.png,0
centered_2017193N12252_20171933.png,0
centered_2017193N12252_20171936.png,0
centered_2017193N12252_20171939.png,0
centered_2017193N12252_20171940.png,0
centered_2017193N12252_201719412.png,0
centered_2017193N12252_201719415.png,0
centered_2017193N12252_201719418.png,0
centered_2017193N12252_201719421.png,0
centered_2017193N12252_20171943.png,0
centered_2017193N12252_20171946.png,0
centered_2017193N12252_20171949.png,0
centered_2017193N12252_20171950.png,0
centered_2017193N12252_201719512.png,0
centered_2017193N12252_201719515.png,0
centered_2017193N12252_201719518.png,0
centered_2017193N12252_201719521.png,0
centered_2017193N12252_20171953.png,0
centered_2017193N12252_20171956.png,0
centered_2017193N12252_20171959.png,0
centered_2017193N12252_20171960.png,0
centered_2017193N12252_201719612.png,0
centered_2017193N12252_201719615.png,0
centered_2017193N12252_201719618.png,0
centered_2017193N12252_201719621.png,0
centered_2017193N12252_20171963.png,0
centered_2017193N12252_20171966.png,0
centered_2017193N12252_20171969.png,0
centered_2017193N12252_20171970.png,0
centered_2017193N12252_201719712.png,0
centered_2017193N12252_201719715.png,0
centered_2017193N12252_201719718.png,0
centered_2017193N12252_201719721.png,0
centered_2017193N12252_20171973.png,0
centered_2017193N12252_20171976.png,0
centered_2017193N12252_20171979.png,0
centered_2017193N12252_20171980.png,0
centered_2017193N12252_201719812.png,0
centered_2017193N12252_201719815.png,0
centered_2017193N12252_201719818.png,0
centered_2017193N12252_201719821.png,0
centered_2017193N12252_20171983.png,0
centered_2017193N12252_20171986.png,0
centered_2017193N12252_20171989.png,0
centered_2017193N12252_20171990.png,0
centered_2017193N12252_201719912.png,0
centered_2017193N12252_201719915.png,0
centered_2017193N12252_201719918.png,0
centered_2017193N12252_201719921.png,0
centered_2017193N12252_20171993.png,0
centered_2017193N12252_20171996.png,0
centered_2017193N12252_20171999.png,0
centered_2017193N12252_20172000.png,0
centered_2017193N12252_201720012.png,0
centered_2017193N12252_201720015.png,0
centered_2017193N12252_201720018.png,0
centered_2017193N12252_201720021.png,0
centered_2017193N12252_20172003.png,0
centered_2017193N12252_20172006.png,0
centered_2017193N12252_20172009.png,0
centered_2017193N12252_20172010.png,0
centered_2017193N12252_201720112.png,0
centered_2017193N12252_201720115.png,0
centered_2017193N12252_201720118.png,0
centered_2017193N12252_201720121.png,0
centered_2017193N12252_20172013.png,0
centered_2017193N12252_20172016.png,0
centered_2017193N12252_20172019.png,0
centered_2017193N12252_20172020.png,0
centered_2017193N12252_201720212.png,0
centered_2017193N12252_201720215.png,0
centered_2017193N12252_201720218.png,0
centered_2017193N12252_201720221.png,0
centered_2017193N12252_20172023.png,0
centered_2017193N12252_20172026.png,0
centered_2017193N12252_20172029.png,0
centered_2017193N12252_20172030.png,0
centered_2017193N12252_201720312.png,0
centered_2017193N12252_201720315.png,0
centered_2017193N12252_201720318.png,0
centered_2017193N12252_201720321.png,0
centered_2017193N12252_20172033.png,0
centered_2017193N12252_20172036.png,0
centered_2017193N12252_20172039.png,0
centered_2017193N12252_20172040.png,0
centered_2017198N10312_20171980.png,0
centered_2017198N10312_201719812.png,0
centered_2017198N10312_201719815.png,0
centered_2017198N10312_201719818.png,0
centered_2017198N10312_201719821.png,0
centered_2017198N10312_20171983.png,0
centered_2017198N10312_20171986.png,0
centered_2017198N10312_20171989.png,0
centered_2017198N10312_20171990.png,0
centered_2017198N10312_201719912.png,0
centered_2017198N10312_20171993.png,0
centered_2017198N10312_20171996.png,0
centered_2017198N10312_20171999.png,0
centered_2017198N13245_201719718.png,0
centered_2017198N13245_201719721.png,0
centered_2017198N13245_20171980.png,0
centered_2017198N13245_201719812.png,0
centered_2017198N13245_201719815.png,0
centered_2017198N13245_201719818.png,0
centered_2017198N13245_201719821.png,0
centered_2017198N13245_20171983.png,0
centered_2017198N13245_20171986.png,0
centered_2017198N13245_20171989.png,0
centered_2017198N13245_20171990.png,0
centered_2017198N13245_201719912.png,0
centered_2017198N13245_201719915.png,0
centered_2017198N13245_201719918.png,0
centered_2017198N13245_201719921.png,0
centered_2017198N13245_20171993.png,0
centered_2017198N13245_20171996.png,0
centered_2017198N13245_20171999.png,0
centered_2017198N13245_20172000.png,0
centered_2017198N13245_201720012.png,0
centered_2017198N13245_201720015.png,0
centered_2017198N13245_201720018.png,0
centered_2017198N13245_201720021.png,0
centered_2017198N13245_20172003.png,0
centered_2017198N13245_20172006.png,0
centered_2017198N13245_20172009.png,0
centered_2017198N13245_20172010.png,0
centered_2017198N13245_201720112.png,0
centered_2017198N13245_201720115.png,0
centered_2017198N13245_201720118.png,0
centered_2017198N13245_201720121.png,0
centered_2017198N13245_20172013.png,0
centered_2017198N13245_20172016.png,0
centered_2017198N13245_20172019.png,0
centered_2017198N13245_20172020.png,0
centered_2017199N14255_201719812.png,0
centered_2017199N14255_201719815.png,0
centered_2017199N14255_201719818.png,0
centered_2017199N14255_201719821.png,0
centered_2017199N14255_20171990.png,0
centered_2017199N14255_201719912.png,0
centered_2017199N14255_201719915.png,0
centered_2017199N14255_201719918.png,0
centered_2017199N14255_201719921.png,0
centered_2017199N14255_20171993.png,0
centered_2017199N14255_20171996.png,0
centered_2017199N14255_20171999.png,0
centered_2017199N14255_20172000.png,0
centered_2017199N14255_201720012.png,0
centered_2017199N14255_201720015.png,0
centered_2017199N14255_201720018.png,0
centered_2017199N14255_201720021.png,0
centered_2017199N14255_20172003.png,0
centered_2017199N14255_20172006.png,0
centered_2017199N14255_20172009.png,0
centered_2017199N14255_20172010.png,0
centered_2017199N14255_201720112.png,0
centered_2017199N14255_201720115.png,0
centered_2017199N14255_201720118.png,0
centered_2017199N14255_201720121.png,0
centered_2017199N14255_20172013.png,0
centered_2017199N14255_20172016.png,0
centered_2017199N14255_20172019.png,0
centered_2017199N14255_20172020.png,0
centered_2017199N14255_201720212.png,0
centered_2017199N14255_201720215.png,0
centered_2017199N14255_201720218.png,0
centered_2017199N14255_201720221.png,0
centered_2017199N14255_20172023.png,0
centered_2017199N14255_20172026.png,0
centered_2017199N14255_20172029.png,0
centered_2017199N14255_20172030.png,0
centered_2017199N14255_201720312.png,0
centered_2017199N14255_201720315.png,0
centered_2017199N14255_201720318.png,0
centered_2017199N14255_201720321.png,0
centered_2017199N14255_20172033.png,0
centered_2017199N14255_20172036.png,0
centered_2017199N14255_20172039.png,0
centered_2017199N14255_20172040.png,0
centered_2017199N14255_201720412.png,0
centered_2017199N14255_201720415.png,0
centered_2017199N14255_201720418.png,0
centered_2017199N14255_201720421.png,0
centered_2017199N14255_20172043.png,0
centered_2017199N14255_20172046.png,0
centered_2017199N14255_20172049.png,0
centered_2017199N14255_20172050.png,0
centered_2017199N14255_201720512.png,0
centered_2017199N14255_201720515.png,0
centered_2017199N14255_201720518.png,0
centered_2017199N14255_201720521.png,0
centered_2017199N14255_20172053.png,0
centered_2017199N14255_20172056.png,0
centered_2017199N14255_20172059.png,0
centered_2017199N14255_20172060.png,0
centered_2017199N14255_201720612.png,0
centered_2017199N14255_201720615.png,0
centered_2017199N14255_201720618.png,0
centered_2017199N14255_201720621.png,0
centered_2017199N14255_20172063.png,0
centered_2017199N14255_20172066.png,0
centered_2017199N14255_20172069.png,0
centered_2017199N14255_20172070.png,0
centered_2017199N14255_201720712.png,0
centered_2017199N14255_201720715.png,0
centered_2017199N14255_201720718.png,0
centered_2017199N14255_201720721.png,0
centered_2017199N14255_20172073.png,0
centered_2017199N14255_20172076.png,0
centered_2017199N14255_20172079.png,0
centered_2017199N14255_20172080.png,0
centered_2017199N14255_20172083.png,0
centered_2017199N14255_20172086.png,0
centered_2017202N08274_201720112.png,0
centered_2017202N08274_201720115.png,0
centered_2017202N08274_201720118.png,0
centered_2017202N08274_201720121.png,0
centered_2017202N08274_20172020.png,0
centered_2017202N08274_201720212.png,0
centered_2017202N08274_201720215.png,0
centered_2017202N08274_201720218.png,0
centered_2017202N08274_201720221.png,0
centered_2017202N08274_20172023.png,0
centered_2017202N08274_20172026.png,0
centered_2017202N08274_20172029.png,0
centered_2017202N08274_20172030.png,0
centered_2017202N08274_201720312.png,0
centered_2017202N08274_201720315.png,0
centered_2017202N08274_201720318.png,0
centered_2017202N08274_201720321.png,0
centered_2017202N08274_20172033.png,0
centered_2017202N08274_20172036.png,0
centered_2017202N08274_20172039.png,0
centered_2017202N08274_20172040.png,0
centered_2017202N08274_201720412.png,0
centered_2017202N08274_201720415.png,0
centered_2017202N08274_201720418.png,0
centered_2017202N08274_201720421.png,0
centered_2017202N08274_20172043.png,0
centered_2017202N08274_20172046.png,0
centered_2017202N08274_20172049.png,0
centered_2017202N08274_20172050.png,0
centered_2017202N08274_201720512.png,0
centered_2017202N08274_201720515.png,0
centered_2017202N08274_201720518.png,0
centered_2017202N08274_201720521.png,0
centered_2017202N08274_20172053.png,0
centered_2017202N08274_20172056.png,0
centered_2017202N08274_20172059.png,0
centered_2017202N08274_20172060.png,0
centered_2017202N08274_201720612.png,0
centered_2017202N08274_201720615.png,0
centered_2017202N08274_201720618.png,0
centered_2017202N08274_201720621.png,0
centered_2017202N08274_20172063.png,0
centered_2017202N08274_20172066.png,0
centered_2017202N08274_20172069.png,0
centered_2017202N08274_20172070.png,0
centered_2017202N08274_201720712.png,0
centered_2017202N08274_201720715.png,0
centered_2017202N08274_201720718.png,0
centered_2017202N08274_201720721.png,0
centered_2017202N08274_20172073.png,0
centered_2017202N08274_20172076.png,0
centered_2017202N08274_20172079.png,0
centered_2017202N08274_20172080.png,0
centered_2017202N08274_201720812.png,0
centered_2017202N08274_201720815.png,0
centered_2017202N08274_201720818.png,0
centered_2017202N08274_201720821.png,0
centered_2017202N08274_20172083.png,0
centered_2017202N08274_20172086.png,0
centered_2017202N08274_20172089.png,0
centered_2017202N08274_20172090.png,0
centered_2017202N08274_201720912.png,0
centered_2017202N08274_201720915.png,0
centered_2017202N08274_201720918.png,0
centered_2017202N08274_201720921.png,0
centered_2017202N08274_20172093.png,0
centered_2017202N08274_20172096.png,0
centered_2017202N08274_20172099.png,0
centered_2017202N08274_20172100.png,0
centered_2017202N08274_201721012.png,0
centered_2017202N08274_201721015.png,0
centered_2017202N08274_201721018.png,0
centered_2017202N08274_201721021.png,0
centered_2017202N08274_20172103.png,0
centered_2017202N08274_20172106.png,0
centered_2017202N08274_20172109.png,0
centered_2017202N08274_20172110.png,0
centered_2017202N08274_201721112.png,0
centered_2017202N08274_201721115.png,0
centered_2017202N08274_201721118.png,0
centered_2017202N08274_201721121.png,0
centered_2017202N08274_20172113.png,0
centered_2017202N08274_20172116.png,0
centered_2017202N08274_20172119.png,0
centered_2017202N08274_20172120.png,0
centered_2017202N08274_201721212.png,0
centered_2017202N08274_201721215.png,0
centered_2017202N08274_201721218.png,0
centered_2017202N08274_201721221.png,0
centered_2017202N08274_20172123.png,0
centered_2017202N08274_20172126.png,0
centered_2017202N08274_20172129.png,0
centered_2017202N08274_20172130.png,0
centered_2017203N14248_201720312.png,0
centered_2017203N14248_201720315.png,0
centered_2017203N14248_201720318.png,0
centered_2017203N14248_201720321.png,0
centered_2017203N14248_20172036.png,0
centered_2017203N14248_20172039.png,0
centered_2017203N14248_20172040.png,0
centered_2017203N14248_201720412.png,0
centered_2017203N14248_201720415.png,0
centered_2017203N14248_201720418.png,0
centered_2017203N14248_201720421.png,0
centered_2017203N14248_20172043.png,0
centered_2017203N14248_20172046.png,0
centered_2017203N14248_20172049.png,0
centered_2017203N14248_20172050.png,0
centered_2017203N14248_201720512.png,0
centered_2017203N14248_201720515.png,0
centered_2017203N14248_201720518.png,0
centered_2017203N14248_201720521.png,0
centered_2017203N14248_20172053.png,0
centered_2017203N14248_20172056.png,0
centered_2017203N14248_20172059.png,0
centered_2017203N14248_20172060.png,0
centered_2017203N14248_201720612.png,0
centered_2017203N14248_201720615.png,0
centered_2017203N14248_201720618.png,0
centered_2017203N14248_201720621.png,0
centered_2017203N14248_20172063.png,0
centered_2017203N14248_20172066.png,0
centered_2017203N14248_20172069.png,0
centered_2017203N14248_20172070.png,0
centered_2017203N14248_201720712.png,0
centered_2017203N14248_201720715.png,0
centered_2017203N14248_201720718.png,0
centered_2017203N14248_201720721.png,0
centered_2017203N14248_20172073.png,0
centered_2017203N14248_20172076.png,0
centered_2017203N14248_20172079.png,0
centered_2017203N14248_20172080.png,0
centered_2017203N14248_201720812.png,0
centered_2017203N14248_201720815.png,0
centered_2017203N14248_201720818.png,0
centered_2017203N14248_201720821.png,0
centered_2017203N14248_20172083.png,0
centered_2017203N14248_20172086.png,0
centered_2017203N14248_20172089.png,0
centered_2017203N14248_20172090.png,0
centered_2017203N14248_201720912.png,0
centered_2017203N14248_201720915.png,0
centered_2017203N14248_201720918.png,0
centered_2017203N14248_201720921.png,0
centered_2017203N14248_20172093.png,0
centered_2017203N14248_20172096.png,0
centered_2017203N14248_20172099.png,0
centered_2017203N14248_20172100.png,0
centered_2017203N14248_201721012.png,0
centered_2017203N14248_201721015.png,0
centered_2017203N14248_201721018.png,0
centered_2017203N14248_201721021.png,0
centered_2017203N14248_20172103.png,0
centered_2017203N14248_20172106.png,0
centered_2017203N14248_20172109.png,0
centered_2017203N14248_20172110.png,0
centered_2017203N14248_201721112.png,0
centered_2017203N14248_201721115.png,0
centered_2017203N14248_201721118.png,0
centered_2017203N14248_201721121.png,0
centered_2017203N14248_20172113.png,0
centered_2017203N14248_20172116.png,0
centered_2017203N14248_20172119.png,0
centered_2017203N14248_20172120.png,0
centered_2017203N14248_201721212.png,0
centered_2017203N14248_201721215.png,0
centered_2017203N14248_201721218.png,0
centered_2017203N14248_201721221.png,0
centered_2017203N14248_20172123.png,0
centered_2017203N14248_20172126.png,0
centered_2017203N14248_20172129.png,0
centered_2017203N14248_20172130.png,0
centered_2017203N14248_201721312.png,0
centered_2017203N14248_201721315.png,0
centered_2017203N14248_201721318.png,0
centered_2017203N14248_201721321.png,0
centered_2017203N14248_20172133.png,0
centered_2017203N14248_20172140.png,0
centered_2017203N14248_201721412.png,0
centered_2017203N14248_201721415.png,0
centered_2017203N14248_201721418.png,0
centered_2017203N14248_201721421.png,0
centered_2017203N14248_20172143.png,0
centered_2017203N14248_20172146.png,0
centered_2017203N14248_20172149.png,0
centered_2017203N14248_20172150.png,0
centered_2017203N14248_20172153.png,0
centered_2017203N14248_20172156.png,0
centered_2017203N14248_20172159.png,0
centered_2017212N28275_201721118.png,0
centered_2017212N28275_201721121.png,0
centered_2017212N28275_20172120.png,0
centered_2017212N28275_201721212.png,0
centered_2017212N28275_201721214.png,0
centered_2017212N28275_201721215.png,0
centered_2017212N28275_201721218.png,0
centered_2017212N28275_201721221.png,0
centered_2017212N28275_20172123.png,0
centered_2017212N28275_20172126.png,0
centered_2017212N28275_20172129.png,0
centered_2017212N28275_20172130.png,0
centered_2017212N28275_201721312.png,0
centered_2017212N28275_201721315.png,0
centered_2017212N28275_201721318.png,0
centered_2017212N28275_201721321.png,0
centered_2017212N28275_20172133.png,0
centered_2017212N28275_20172140.png,0
centered_2017216N16254_20172160.png,0
centered_2017216N16254_201721612.png,0
centered_2017216N16254_201721615.png,0
centered_2017216N16254_201721618.png,0
centered_2017216N16254_201721621.png,0
centered_2017216N16254_20172163.png,0
centered_2017216N16254_20172166.png,0
centered_2017216N16254_20172169.png,0
centered_2017216N16254_20172170.png,0
centered_2017216N16254_201721712.png,0
centered_2017216N16254_201721715.png,0
centered_2017216N16254_201721718.png,0
centered_2017216N16254_201721721.png,0
centered_2017216N16254_20172173.png,0
centered_2017216N16254_20172176.png,0
centered_2017216N16254_20172179.png,0
centered_2017216N16254_20172180.png,0
centered_2017216N16254_201721812.png,0
centered_2017216N16254_201721815.png,0
centered_2017216N16254_201721818.png,0
centered_2017216N16254_201721821.png,0
centered_2017216N16254_20172183.png,0
centered_2017216N16254_20172186.png,0
centered_2017216N16254_20172189.png,0
centered_2017216N16254_20172190.png,0
centered_2017216N16254_201721912.png,0
centered_2017216N16254_201721915.png,0
centered_2017216N16254_201721918.png,0
centered_2017216N16254_201721921.png,0
centered_2017216N16254_20172193.png,0
centered_2017216N16254_20172196.png,0
centered_2017216N16254_20172199.png,0
centered_2017216N16254_20172200.png,0
centered_2017219N16279_201721818.png,0
centered_2017219N16279_201721821.png,0
centered_2017219N16279_20172190.png,0
centered_2017219N16279_201721912.png,0
centered_2017219N16279_201721915.png,0
centered_2017219N16279_201721918.png,0
centered_2017219N16279_201721921.png,0
centered_2017219N16279_20172193.png,0
centered_2017219N16279_20172196.png,0
centered_2017219N16279_20172199.png,0
centered_2017219N16279_20172200.png,0
centered_2017219N16279_201722012.png,0
centered_2017219N16279_201722015.png,0
centered_2017219N16279_201722018.png,0
centered_2017219N16279_20172203.png,0
centered_2017219N16279_20172206.png,0
centered_2017219N16279_20172209.png,0
centered_2017219N16279_201722212.png,0
centered_2017219N16279_20172223.png,0
centered_2017219N16279_20172225.png,0
centered_2017219N16279_20172226.png,0
centered_2017219N16279_20172229.png,0
centered_2017224N19253_201722312.png,0
centered_2017224N19253_201722315.png,0
centered_2017224N19253_201722318.png,0
centered_2017224N19253_201722321.png,0
centered_2017224N19253_20172240.png,0
centered_2017224N19253_201722412.png,0
centered_2017224N19253_201722415.png,0
centered_2017224N19253_201722418.png,0
centered_2017224N19253_201722421.png,0
centered_2017224N19253_20172243.png,0
centered_2017224N19253_20172246.png,0
centered_2017224N19253_20172249.png,0
centered_2017224N19253_20172250.png,0
centered_2017224N19253_201722512.png,0
centered_2017224N19253_201722515.png,0
centered_2017224N19253_201722518.png,0
centered_2017224N19253_201722521.png,0
centered_2017224N19253_20172253.png,0
centered_2017224N19253_20172256.png,0
centered_2017224N19253_20172259.png,0
centered_2017224N19253_20172260.png,0
centered_2017224N19253_201722612.png,0
centered_2017224N19253_201722615.png,0
centered_2017224N19253_201722618.png,0
centered_2017224N19253_201722621.png,0
centered_2017224N19253_20172263.png,0
centered_2017224N19253_20172266.png,0
